id_etudiant,filiere,niveau,moyenne_generale,note_algorithmique,note_poo,note_génie_logiciel,note_bdd,note_architecture,note_ia,note_web,note_réseaux,note_tcp/ip,note_sécurité_réseau,note_administration_linux,note_télécoms,note_statistiques,note_python,note_big_data,note_visualisation,note_électronique,note_programmation_c,note_microcontrôleurs,note_fpga,note_temps_réel,note_cryptographie,note_forensics,note_pentesting,note_osint,note_mobile,note_cloud,competences,interets,sujet_choisi,domaine_cible
ETU-0202,Cybersécurité,Licence 3,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,13.6,15.8,9.1,0.0,0.0,HTML/CSS|Assembleur|Arduino,santé numérique|électronique,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0203,Génie Informatique,Master 2,12.73,9.5,0.0,0.0,9.4,0.0,12.4,14.3,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,17.5,Cryptographie|Raspberry Pi|scikit-learn|FastAPI,applications web|gestion des données|performance,Chatbot intelligent pour l'assistance médicale au Togo,IA / Machine Learning
ETU-0204,Génie Logiciel,Master 2,14.31,17.2,8.1,14.0,14.0,17.7,15.3,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|Terraform|React Native|Flutter,IoT|développement web|intelligence artificielle,Migration d'une infrastructure on-premise vers AWS pour PME,Cloud / DevOps
ETU-0205,Réseaux et Télécommunications,Licence 3,14.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.1,11.6,19.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|FastAPI|Linux|Kubernetes|Docker|VHDL,performance|systèmes temps réel|UX mobile|automatisation,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0206,Génie Logiciel,Master 2,12.56,18.3,12.0,13.0,10.5,10.5,8.7,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Docker|Linux,protection des données|protocoles|déploiement,Système de sauvegarde automatique dans le cloud pour PME africaines,Cloud / DevOps
ETU-0207,Réseaux et Télécommunications,Master 2,12.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,10.3,9.4,13.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kubernetes|Forensics|scikit-learn|Wireshark,systèmes d'information|intelligence artificielle|analyse,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0208,Génie Informatique,Master 2,13.29,15.4,0.0,0.0,8.3,0.0,12.0,12.1,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,19.0,CI/CD|Node.js|React Native,systèmes temps réel|forensics,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0209,Réseaux et Télécommunications,Master 2,16.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,17.6,18.7,12.2,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TensorFlow|Wireshark|Cryptographie|AWS|Arduino,fintech|performance,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0210,Data Science,Master 1,12.48,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.3,10.1,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pandas|Android|Kotlin|TensorFlow,infrastructure|applications web|analyse,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0211,Réseaux et Télécommunications,Master 2,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.7,18.4,9.4,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Docker|Pandas|Wireshark,automatisation|design UI|déploiement,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0212,Data Science,Master 1,13.48,0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,16.1,9.9,9.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MongoDB|Arduino|Firewall,protection des données|administration réseau|applications web|sécurité informatique,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0213,Génie Logiciel,Master 1,13.79,8.6,13.1,10.1,15.2,15.1,18.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TCP/IP|Wireshark|PostgreSQL|Terraform|Arduino,systèmes temps réel|startup,Système de vote électronique sécurisé pour associations étudiantes,Développement Web
ETU-0214,Réseaux et Télécommunications,Master 2,12.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.4,10.2,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|Swift|TensorFlow|Deep Learning|React Native,applications mobiles|cloud computing,Application de suivi de grossesse pour zones rurales,Mobile
ETU-0215,Cybersécurité,Master 2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,13.5,15.1,10.9,0.0,0.0,Raspberry Pi|FastAPI|React Native|Cryptographie,forensics|systèmes d'information,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0216,Génie Informatique,Master 2,14.3,14.9,0.0,0.0,13.8,0.0,13.6,14.7,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,10.1,Deep Learning|Docker|React|CI/CD|Cryptographie|VPN,recherche|développement web|systèmes d'information,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0217,Cybersécurité,Master 2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,18.5,11.6,17.5,0.0,0.0,Kali Linux|Firewall|Pandas|Assembleur|Python,infrastructure|santé numérique|startup|sécurité informatique,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0218,Réseaux et Télécommunications,Master 1,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,12.7,11.8,12.6,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terraform|HTML/CSS|React Native|Node.js,fintech|UX mobile,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0219,Génie Informatique,Master 1,15.7,19.7,0.0,0.0,9.6,0.0,17.7,18.3,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,16.3,Kubernetes|HTML/CSS|Flutter|Kotlin|Kali Linux|Raspberry Pi,fintech|applications mobiles|infrastructure,Application de suivi de grossesse pour zones rurales,Mobile
ETU-0220,Génie Logiciel,Licence 3,13.9,14.8,16.5,9.4,13.8,16.3,9.7,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|C/C++|Pandas|Kubernetes|ElasticSearch,statistiques|hacking éthique|recherche,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0221,Data Science,Licence 3,14.12,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,8.4,17.0,16.7,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|FastAPI|VHDL|NLP|Linux|TensorFlow,automatisation|développement web|startup,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0222,Cybersécurité,Master 2,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,17.7,11.1,16.4,0.0,0.0,HTML/CSS|C/C++|scikit-learn|Wireshark|Pandas|Django,applications web|automatisation|électronique|fintech,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0223,Génie Logiciel,Licence 3,15.21,13.6,13.7,13.7,19.4,19.1,10.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Redis|Django|C/C++|Kali Linux|Python,IoT|fintech|protection des données,Application web de télémédecine pour zones rurales,Développement Web
ETU-0224,Data Science,Master 1,14.08,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,11.2,11.1,15.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|PostgreSQL|C/C++|Wireshark,performance|protection des données|intelligence artificielle|statistiques,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0225,Génie Logiciel,Master 2,16.17,15.9,18.0,19.4,15.7,16.5,9.4,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|Terraform|CI/CD|VHDL,e-commerce|performance,Architecture microservices avec Docker et Kubernetes,Cloud / DevOps
ETU-0226,Data Science,Licence 3,13.53,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,17.4,8.7,12.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|Android|Deep Learning|Swift|PostgreSQL,santé numérique|performance|automatisation|design UI,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0227,Systèmes Embarqués,Licence 3,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,9.8,15.7,19.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,Django|Wireshark|OWASP|VHDL|Python,automatisation|cloud computing|robotique|santé numérique,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0228,Cybersécurité,Master 1,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.7,20.0,15.8,0.0,0.0,Arduino|Wireshark|Pandas|Flutter|Linux,analyse|performance|automatisation|fintech,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0229,Réseaux et Télécommunications,Licence 3,12.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,16.6,15.1,13.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Swift|Arduino|Android|TensorFlow|scikit-learn,recherche|forensics|automatisation,Chatbot intelligent pour l'assistance médicale au Togo,IA / Machine Learning
ETU-0230,Génie Logiciel,Licence 3,14.27,16.8,13.9,8.2,18.9,15.4,10.9,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|AWS|NLP,design UI|systèmes temps réel|gestion des données,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0231,Génie Informatique,Master 2,13.59,12.8,0.0,0.0,9.4,0.0,14.6,11.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,10.6,Assembleur|HTML/CSS|Wireshark,e-commerce|administration réseau,Application web de télémédecine pour zones rurales,Développement Web
ETU-0232,Génie Informatique,Master 2,13.39,12.5,0.0,0.0,9.9,0.0,9.0,8.1,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,16.5,Forensics|React Native|Node.js|MongoDB|Django,administration réseau|déploiement|IoT|électronique,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0233,Data Science,Master 1,10.68,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,8.1,9.4,14.4,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|AWS|Terraform|MongoDB,recherche|analyse|e-commerce,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0234,Réseaux et Télécommunications,Master 1,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.4,18.7,13.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arduino|HTML/CSS|FastAPI,automatisation|infrastructure,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0235,Data Science,Licence 3,13.55,0.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,9.2,18.4,12.5,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP|Kali Linux|Django|MongoDB|Flutter|HTML/CSS,UX mobile|startup|systèmes temps réel,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0236,Systèmes Embarqués,Master 1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,12.1,18.6,15.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,VHDL|Raspberry Pi|MySQL|Pandas,déploiement|automatisation|systèmes d'information,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0237,Réseaux et Télécommunications,Master 2,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,13.0,8.5,19.9,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kali Linux|C/C++|OWASP,design UI|IoT|automatisation,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0238,Génie Logiciel,Master 1,14.64,16.0,9.9,13.5,14.8,15.0,19.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OWASP|HTML/CSS|Pentesting|AWS,intelligence artificielle|statistiques|fintech,Application web de télémédecine pour zones rurales,Développement Web
ETU-0239,Génie Informatique,Licence 3,14.39,15.4,0.0,0.0,12.0,0.0,14.2,18.9,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,8.6,Pentesting|Flutter|Kubernetes|scikit-learn|Terraform|Docker,statistiques|systèmes d'information,Mise en place d'un pipeline CI/CD pour équipe de développement,Cloud / DevOps
ETU-0240,Data Science,Master 1,13.42,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,18.8,13.1,8.7,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Arduino|Linux,UX mobile|statistiques|analyse,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0241,Systèmes Embarqués,Licence 3,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,14.2,15.5,11.5,19.6,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Firewall|Forensics|Android,data science|sécurité informatique|analyse|statistiques,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0242,Cybersécurité,Master 2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,13.3,11.6,9.6,0.0,0.0,FastAPI|Redis|MySQL|React Native|Pentesting,recherche|applications web|applications mobiles,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0243,Réseaux et Télécommunications,Licence 3,13.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,19.9,14.9,13.3,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raspberry Pi|scikit-learn|Terraform|VPN,applications web|UX mobile|IoT,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0244,Réseaux et Télécommunications,Licence 3,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,14.6,14.1,15.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VHDL|Terraform|Django|Android|Wireshark,e-commerce|cloud computing|automatisation|startup,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0245,Cybersécurité,Master 2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,11.3,8.3,14.5,0.0,0.0,Terraform|Pandas|Kotlin|OWASP|PostgreSQL|Swift,infrastructure|recherche|UX mobile,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0246,Génie Logiciel,Licence 3,16.61,16.7,13.3,19.9,17.6,11.5,17.7,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forensics|Node.js|Assembleur|Docker|Pandas|Django,hacking éthique|cloud computing,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0247,Systèmes Embarqués,Licence 3,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7,16.5,17.1,9.6,10.2,0.0,0.0,0.0,0.0,0.0,0.0,Linux|Raspberry Pi|Swift|scikit-learn|TCP/IP|Assembleur,automatisation|systèmes temps réel|infrastructure,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0248,Réseaux et Télécommunications,Master 1,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,15.7,8.3,17.2,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Docker|Pentesting|Assembleur,robotique|protocoles|cloud computing,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0249,Génie Informatique,Licence 3,12.63,12.3,0.0,0.0,8.6,0.0,15.6,19.5,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,11.5,Kotlin|PostgreSQL|AWS,design UI|gestion des données,Application d'apprentissage des langues locales sur mobile,Mobile
ETU-0250,Data Science,Licence 3,13.28,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,8.2,12.5,13.8,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MongoDB|Django|Kotlin,analyse|déploiement,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0251,Systèmes Embarqués,Master 1,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,12.4,17.8,18.7,15.2,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|TCP/IP|TensorFlow|Vue.js|MySQL,applications web|infrastructure,Plateforme e-commerce pour artisans locaux au Togo,Développement Web
ETU-0252,Génie Logiciel,Licence 3,11.27,9.3,17.5,14.2,8.7,9.4,11.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React|Vue.js|Docker,analyse|performance,Application web de télémédecine pour zones rurales,Développement Web
ETU-0253,Génie Informatique,Master 2,11.27,10.9,0.0,0.0,14.8,0.0,14.9,8.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.3,FastAPI|Arduino|Python|React|MongoDB,cloud computing|UX mobile|performance|IoT,Application web de gestion des ressources humaines pour PME,Développement Web
ETU-0254,Génie Logiciel,Master 1,12.51,9.3,9.6,17.1,16.5,14.7,8.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|Linux|Flutter,hacking éthique|IoT|infrastructure|électronique,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0255,Systèmes Embarqués,Master 2,11.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,13.3,15.9,9.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|React|FastAPI|Deep Learning|Pentesting|PostgreSQL,analyse|santé numérique|e-commerce,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0256,Data Science,Master 1,15.45,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.9,14.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Redis|Swift|MySQL,startup|data science|design UI|recherche,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0257,Génie Informatique,Master 2,14.01,17.2,0.0,0.0,17.5,0.0,15.9,13.9,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.1,scikit-learn|Kali Linux|Vue.js,IoT|protection des données|fintech,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0258,Génie Informatique,Master 1,14.27,13.8,0.0,0.0,9.3,0.0,15.9,16.2,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,13.7,Kotlin|NLP|OWASP|Redis,fintech|applications mobiles|sécurité informatique,Application de suivi de grossesse pour zones rurales,Mobile
ETU-0259,Systèmes Embarqués,Licence 3,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,19.9,12.9,8.7,10.9,0.0,0.0,0.0,0.0,0.0,0.0,CI/CD|TCP/IP|Assembleur|Pandas,statistiques|hacking éthique|e-commerce|forensics,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0260,Cybersécurité,Licence 3,15.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,12.7,14.9,17.7,0.0,0.0,MongoDB|Wireshark|Swift,forensics|gestion des données|hacking éthique|UX mobile,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0261,Cybersécurité,Master 1,16.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,19.5,16.6,14.9,0.0,0.0,Cisco|Deep Learning|VHDL|C/C++|React Native,systèmes d'information|applications mobiles|statistiques,Sécurisation des applications mobiles de mobile banking,Cybersécurité
ETU-0262,Génie Informatique,Master 2,14.03,10.2,0.0,0.0,8.2,0.0,18.4,14.9,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,19.5,Cisco|AWS|Arduino|Kubernetes|Kali Linux|VHDL,recherche|déploiement|analyse|UX mobile,Mise en place d'un pipeline CI/CD pour équipe de développement,Cloud / DevOps
ETU-0263,Systèmes Embarqués,Master 1,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,15.8,11.1,15.2,12.9,0.0,0.0,0.0,0.0,0.0,0.0,Django|PostgreSQL|TensorFlow,hacking éthique|systèmes temps réel,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0264,Génie Informatique,Master 2,13.89,10.1,0.0,0.0,18.2,0.0,13.8,8.2,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,9.0,Deep Learning|Forensics|Pentesting|Terraform|Pandas,startup|télécommunications|e-commerce,Détection des maladies agricoles par vision par ordinateur,IA / Machine Learning
ETU-0265,Réseaux et Télécommunications,Master 2,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,17.7,12.0,15.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kali Linux|MongoDB|Django|React,systèmes d'information|administration réseau,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0266,Data Science,Licence 3,15.02,0.0,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,12.4,17.9,8.3,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terraform|ElasticSearch|Redis,fintech|hacking éthique|UX mobile|e-commerce,Optimisation des requêtes dans les systèmes de gestion hospitalière,Bases de données
ETU-0267,Data Science,Licence 3,14.45,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,18.3,13.3,11.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cisco|Pandas|Swift,électronique|forensics|robotique,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0268,Systèmes Embarqués,Master 2,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.6,15.7,15.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,Python|OWASP|PostgreSQL|AWS,protection des données|développement web|e-commerce,Système de contrôle d'accès biométrique à faible coût,Systèmes
