id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0011,Un système de prédiction du décrochage scolaire avec Django et PostgreSQL,BDD,2018,Etudiant_0011,"Dans le cadre de ce mémoire, nous proposons un système de prédiction du décrochage scolaire. Face à le manque d'accessibilité aux services dans les zones rurales, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La méthodologie adoptée est le prototypage rapide et l'itération continue.",La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 97% de précision. Les performances obtenues dépassent les solutions existantes de 45%. L'interface utilisateur a été validée par 43 utilisateurs réels.,"En conclusion, nous avons conçu et implémenté un système de prédiction du décrochage scolaire. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Dans le cadre de ce mémoire, nous proposons un système de prédiction du décrochage scolaire. Face à le manque d'accessibilité aux services dans les zones rurales, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La méthodologie adoptée est le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 97% de précision. Les performances obtenues dépassent les solutions existantes de 45%. L'interface utilisateur a été validée par 43 utilisateurs réels. En conclusion, nous avons conçu et implémenté un système de prédiction du décrochage scolaire. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0012,Une plateforme de télémédecine avec Docker et Kubernetes,Cyber,2023,Etudiant_0012,Ce travail vise à concevoir et implémenter une plateforme de télémédecine en utilisant Docker et Kubernetes. La problématique principale est l'absence d'outils adaptés au contexte africain. Notre approche repose sur la recherche expérimentale avec validation empirique.,La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 95% de précision. Les performances obtenues dépassent les solutions existantes de 41%. L'interface utilisateur a été validée par 14 utilisateurs réels.,Ce travail a permis de développer une plateforme de télémédecine qui répond efficacement à l'absence d'outils adaptés au contexte africain. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,Ce travail vise à concevoir et implémenter une plateforme de télémédecine en utilisant Docker et Kubernetes. La problématique principale est l'absence d'outils adaptés au contexte africain. Notre approche repose sur la recherche expérimentale avec validation empirique. La méthodologie de développement choisie est la recherche expérimentale avec validation empirique. Nous avons structuré le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 95% de précision. Les performances obtenues dépassent les solutions existantes de 41%. L'interface utilisateur a été validée par 14 utilisateurs réels. Ce travail a permis de développer une plateforme de télémédecine qui répond efficacement à l'absence d'outils adaptés au contexte africain. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.
ARCH-0013,Un système de vote électronique avec blockchain et smart contracts,Web,2019,Etudiant_0013,Ce projet de fin d'études porte sur un système de vote électronique. La motivation principale est la sécurité insuffisante des données personnelles qui constitue un défi majeur. Nous proposons une solution basée sur blockchain et smart contracts en suivant une approche le prototypage rapide et l'itération continue.,La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 89% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 27% sur les métriques clés. Ces résultats ont été validés par une équipe de 33 experts du domaine.","En conclusion, nous avons conçu et implémenté un système de vote électronique. Notre solution apporte une réponse concrète à la sécurité insuffisante des données personnelles. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur un système de vote électronique. La motivation principale est la sécurité insuffisante des données personnelles qui constitue un défi majeur. Nous proposons une solution basée sur blockchain et smart contracts en suivant une approche le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 89% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 27% sur les métriques clés. Ces résultats ont été validés par une équipe de 33 experts du domaine. En conclusion, nous avons conçu et implémenté un système de vote électronique. Notre solution apporte une réponse concrète à la sécurité insuffisante des données personnelles. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0014,Un système de gestion des stocks intelligents avec React et FastAPI,IA,2024,Etudiant_0014,"Dans le cadre de ce mémoire, nous proposons un système de gestion des stocks intelligents. Face à la difficulté d'accès aux soins médicaux, nous avons choisi d'utiliser React et FastAPI comme solution principale. La méthodologie adoptée est SCRUM avec des sprints de 2 semaines.","L'approche méthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se décline en 4 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.",Les tests réalisés montrent que notre solution atteint 82% de précision. Les performances obtenues dépassent les solutions existantes de 37%. L'interface utilisateur a été validée par 50 utilisateurs réels.,Ce travail a permis de développer un système de gestion des stocks intelligents qui répond efficacement à la difficulté d'accès aux soins médicaux. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Dans le cadre de ce mémoire, nous proposons un système de gestion des stocks intelligents. Face à la difficulté d'accès aux soins médicaux, nous avons choisi d'utiliser React et FastAPI comme solution principale. La méthodologie adoptée est SCRUM avec des sprints de 2 semaines. L'approche méthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se décline en 4 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les tests réalisés montrent que notre solution atteint 82% de précision. Les performances obtenues dépassent les solutions existantes de 37%. L'interface utilisateur a été validée par 50 utilisateurs réels. Ce travail a permis de développer un système de gestion des stocks intelligents qui répond efficacement à la difficulté d'accès aux soins médicaux. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0015,Un système de surveillance de la qualité de l'air avec React et FastAPI,Cloud,2019,Etudiant_0015,Ce projet de fin d'études porte sur un système de surveillance de la qualité de l'air. La motivation principale est le coût élevé des solutions existantes sur le marché qui constitue un défi majeur. Nous proposons une solution basée sur React et FastAPI en suivant une approche le prototypage rapide et l'itération continue.,La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 98% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 33% sur les métriques clés. Ces résultats ont été validés par une équipe de 40 experts du domaine.","En conclusion, nous avons conçu et implémenté un système de surveillance de la qualité de l'air. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur un système de surveillance de la qualité de l'air. La motivation principale est le coût élevé des solutions existantes sur le marché qui constitue un défi majeur. Nous proposons une solution basée sur React et FastAPI en suivant une approche le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 98% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 33% sur les métriques clés. Ces résultats ont été validés par une équipe de 40 experts du domaine. En conclusion, nous avons conçu et implémenté un système de surveillance de la qualité de l'air. Notre solution apporte une réponse concrète à le coût élevé des solutions existantes sur le marché. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0016,Une plateforme de télémédecine avec React et FastAPI,IoT,2024,Etudiant_0016,Ce projet de fin d'études porte sur une plateforme de télémédecine. La motivation principale est les pertes financières dues aux erreurs humaines qui constitue un défi majeur. Nous proposons une solution basée sur React et FastAPI en suivant une approche le prototypage rapide et l'itération continue.,"Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale.","Les expérimentations confirment la viabilité de notre approche avec 81% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 36% sur les métriques clés. Ces résultats ont été validés par une équipe de 16 experts du domaine.",Ce mémoire présente une plateforme de télémédecine comme solution à les pertes financières dues aux erreurs humaines. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine.,"Ce projet de fin d'études porte sur une plateforme de télémédecine. La motivation principale est les pertes financières dues aux erreurs humaines qui constitue un défi majeur. Nous proposons une solution basée sur React et FastAPI en suivant une approche le prototypage rapide et l'itération continue. Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale. Les expérimentations confirment la viabilité de notre approche avec 81% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 36% sur les métriques clés. Ces résultats ont été validés par une équipe de 16 experts du domaine. Ce mémoire présente une plateforme de télémédecine comme solution à les pertes financières dues aux erreurs humaines. Les objectifs fixés au départ ont été atteints. Cette étude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0017,Un outil d'analyse de sentiment sur les réseaux sociaux avec React et FastAPI,BDD,2024,Etudiant_0017,"Dans le cadre de ce mémoire, nous proposons un outil d'analyse de sentiment sur les réseaux sociaux. Face à le coût élevé des solutions existantes sur le marché, nous avons choisi d'utiliser React et FastAPI comme solution principale. La méthodologie adoptée est la recherche expérimentale avec validation empirique.","L'approche méthodologique retenue est la recherche expérimentale avec validation empirique. Elle se décline en 6 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement.",Les tests réalisés montrent que notre solution atteint 93% de précision. Les performances obtenues dépassent les solutions existantes de 20%. L'interface utilisateur a été validée par 27 utilisateurs réels.,Ce travail a permis de développer un outil d'analyse de sentiment sur les réseaux sociaux qui répond efficacement à le coût élevé des solutions existantes sur le marché. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Dans le cadre de ce mémoire, nous proposons un outil d'analyse de sentiment sur les réseaux sociaux. Face à le coût élevé des solutions existantes sur le marché, nous avons choisi d'utiliser React et FastAPI comme solution principale. La méthodologie adoptée est la recherche expérimentale avec validation empirique. L'approche méthodologique retenue est la recherche expérimentale avec validation empirique. Elle se décline en 6 grandes étapes : analyse des besoins, conception, implémentation, tests et déploiement. Les tests réalisés montrent que notre solution atteint 93% de précision. Les performances obtenues dépassent les solutions existantes de 20%. L'interface utilisateur a été validée par 27 utilisateurs réels. Ce travail a permis de développer un outil d'analyse de sentiment sur les réseaux sociaux qui répond efficacement à le coût élevé des solutions existantes sur le marché. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
ARCH-0018,Un outil d'analyse de sentiment sur les réseaux sociaux avec blockchain et smart contracts,IA,2019,Etudiant_0018,Ce travail vise à concevoir et implémenter un outil d'analyse de sentiment sur les réseaux sociaux en utilisant blockchain et smart contracts. La problématique principale est le manque d'accessibilité aux services dans les zones rurales. Notre approche repose sur SCRUM avec des sprints de 2 semaines.,La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,Les tests réalisés montrent que notre solution atteint 93% de précision. Les performances obtenues dépassent les solutions existantes de 30%. L'interface utilisateur a été validée par 40 utilisateurs réels.,"En conclusion, nous avons conçu et implémenté un outil d'analyse de sentiment sur les réseaux sociaux. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce travail vise à concevoir et implémenter un outil d'analyse de sentiment sur les réseaux sociaux en utilisant blockchain et smart contracts. La problématique principale est le manque d'accessibilité aux services dans les zones rurales. Notre approche repose sur SCRUM avec des sprints de 2 semaines. La méthodologie de développement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structuré le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les tests réalisés montrent que notre solution atteint 93% de précision. Les performances obtenues dépassent les solutions existantes de 30%. L'interface utilisateur a été validée par 40 utilisateurs réels. En conclusion, nous avons conçu et implémenté un outil d'analyse de sentiment sur les réseaux sociaux. Notre solution apporte une réponse concrète à le manque d'accessibilité aux services dans les zones rurales. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0019,Une plateforme e-commerce pour artisans locaux avec Python et TensorFlow,Réseau,2018,Etudiant_0019,Ce projet de fin d'études porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est les pertes financières dues aux erreurs humaines qui constitue un défi majeur. Nous proposons une solution basée sur Python et TensorFlow en suivant une approche le prototypage rapide et l'itération continue.,"Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale.","Les expérimentations confirment la viabilité de notre approche avec 97% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 36% sur les métriques clés. Ces résultats ont été validés par une équipe de 41 experts du domaine.","En conclusion, nous avons conçu et implémenté une plateforme e-commerce pour artisans locaux. Notre solution apporte une réponse concrète à les pertes financières dues aux erreurs humaines. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système.","Ce projet de fin d'études porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est les pertes financières dues aux erreurs humaines qui constitue un défi majeur. Nous proposons une solution basée sur Python et TensorFlow en suivant une approche le prototypage rapide et l'itération continue. Pour réaliser ce projet, nous avons adopté le prototypage rapide et l'itération continue. Cette approche nous permet de livrer des incréments fonctionnels régulièrement. Le travail a été divisé en 6 itérations de durée égale. Les expérimentations confirment la viabilité de notre approche avec 97% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 36% sur les métriques clés. Ces résultats ont été validés par une équipe de 41 experts du domaine. En conclusion, nous avons conçu et implémenté une plateforme e-commerce pour artisans locaux. Notre solution apporte une réponse concrète à les pertes financières dues aux erreurs humaines. Les travaux futurs porteront sur l'amélioration des performances et la scalabilité du système."
ARCH-0020,Une application de covoiturage universitaire avec blockchain et smart contracts,Web,2022,Etudiant_0020,Ce travail vise à concevoir et implémenter une application de covoiturage universitaire en utilisant blockchain et smart contracts. La problématique principale est la lenteur des processus manuels actuels. Notre approche repose sur le prototypage rapide et l'itération continue.,La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs.,"Les expérimentations confirment la viabilité de notre approche avec 96% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 20% sur les métriques clés. Ces résultats ont été validés par une équipe de 13 experts du domaine.",Ce travail a permis de développer une application de covoiturage universitaire qui répond efficacement à la lenteur des processus manuels actuels. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes.,"Ce travail vise à concevoir et implémenter une application de covoiturage universitaire en utilisant blockchain et smart contracts. La problématique principale est la lenteur des processus manuels actuels. Notre approche repose sur le prototypage rapide et l'itération continue. La méthodologie de développement choisie est le prototypage rapide et l'itération continue. Nous avons structuré le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critères de validation clairs. Les expérimentations confirment la viabilité de notre approche avec 96% d'efficacité. Comparé aux solutions actuelles, nous observons un gain de 20% sur les métriques clés. Ces résultats ont été validés par une équipe de 13 experts du domaine. Ce travail a permis de développer une application de covoiturage universitaire qui répond efficacement à la lenteur des processus manuels actuels. Les résultats obtenus sont satisfaisants et ouvrent la voie à des améliorations futures. Les perspectives incluent l'intégration de nouvelles fonctionnalités et l'extension à d'autres contextes."
