id_projet,titre,description,domaine,filiere_etudiant,methodologie,score_similarite_existants,nb_mots_titre,nb_mots_description,nb_phrases_description,ratio_vocabulaire,score_mots_academiques,score_mots_techniques,score_mots_vagues,a_methodologie,a_objectifs_clairs,est_infaisable,decision
PRJ-0139,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Bases de données,Cybersécurité,Étude de cas,0.34,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0583,Faire un jeu vidéo,Je veux faire un jeu. Ce sera amusant.,Mobile,Génie Informatique,Prototypage,0.572,4,8,3,1.0,0,0,1,0,0,0,REJETE
PRJ-0585,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Bases de données,Génie Logiciel,Recherche appliquée,0.612,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0052,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Cybersécurité,Data Science,Recherche appliquée,0.334,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0562,Projet sur la blockchain,La blockchain c'est bien. Je vais faire quelque chose avec la blockchain.,Cybersécurité,Génie Informatique,Recherche appliquée,0.512,4,12,3,0.917,0,1,1,0,0,0,REJETE
PRJ-0216,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé — Cas d'étude 6,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Bases de données,Systèmes Embarqués,Recherche appliquée,0.191,18,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0567,Application,Une application mobile.,Cloud / DevOps,Cybersécurité,Recherche expérimentale,0.864,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0529,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Bases de données,Génie Logiciel,Développement logiciel (SCRUM),0.725,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0323,Mise en place d'un réseau local pour une entreprise v2,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Réseaux et Télécommunications,Recherche expérimentale,0.546,10,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0510,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Cybersécurité,Génie Informatique,Recherche appliquée,0.933,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0356,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Bases de données,Génie Logiciel,Recherche expérimentale,0.67,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0523,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Développement Web,Cybersécurité,Prototypage,0.68,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0079,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Bases de données,Systèmes Embarqués,Prototypage,0.346,8,38,3,0.868,2,2,0,0,0,0,APPROUVE
PRJ-0360,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,IA / Machine Learning,Génie Logiciel,Étude de cas,0.585,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0243,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Développement Web,Data Science,Prototypage,0.319,11,42,3,0.857,1,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0130,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Cybersécurité,Cybersécurité,Développement logiciel (SCRUM),0.071,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0550,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Développement Web,Génie Informatique,Recherche appliquée,0.898,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0485,Application,Une application mobile.,Développement Web,Cybersécurité,Développement logiciel (SCRUM),0.787,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0195,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Cloud / DevOps,Cybersécurité,Développement logiciel (SCRUM),0.024,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0590,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,IA / Machine Learning,Génie Informatique,Développement logiciel (SCRUM),0.684,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0214,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Systèmes Embarqués,Cybersécurité,Prototypage,0.14,9,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0553,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Cloud / DevOps,Data Science,Prototypage,0.722,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0354,Étude sur la sécurité des réseaux wifi,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Systèmes Embarqués,Génie Logiciel,Prototypage,0.49,7,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0470,Création d'un site web pour une école,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Cloud / DevOps,Réseaux et Télécommunications,Recherche expérimentale,0.2,7,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0011,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût — Cas d'étude 1,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Développement Web,Cybersécurité,Recherche expérimentale,0.12,13,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0429,Étude sur la sécurité des réseaux wifi,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Réseaux,Systèmes Embarqués,Recherche appliquée,0.342,7,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0335,Création d'un site web pour une école v2,"Le projet consiste à créer un site web pour une école. Le site aura des pages pour présenter l'école, les cours et les professeurs. Il y aura aussi un espace pour les étudiants.",Réseaux,Réseaux et Télécommunications,Développement logiciel (SCRUM),0.607,8,33,4,0.758,0,0,0,0,1,0,REJETE
PRJ-0568,Faire un jeu vidéo,Je veux faire un jeu. Ce sera amusant.,Cloud / DevOps,Cybersécurité,Étude de cas,0.868,4,8,3,1.0,0,0,1,0,0,0,REJETE
PRJ-0339,Application pour gérer les notes des étudiants v3,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Réseaux,Cybersécurité,Développement logiciel (SCRUM),0.249,8,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0472,Intelligence artificielle générale,Créer une intelligence artificielle générale capable de tout faire comme un humain.,Cybersécurité,Génie Logiciel,Étude de cas,0.799,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0305,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Systèmes Embarqués,Cybersécurité,Prototypage,0.272,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0025,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Développement Web,Génie Logiciel,Étude de cas,0.395,10,37,3,0.865,3,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0525,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Systèmes Embarqués,Génie Logiciel,Développement logiciel (SCRUM),0.881,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0274,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",IA / Machine Learning,Génie Informatique,Recherche appliquée,0.674,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0395,Développement d'une application Android pour les transports v2,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Bases de données,Cybersécurité,Recherche expérimentale,0.728,8,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0131,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires — Cas d'étude 1,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Bases de données,Data Science,Développement logiciel (SCRUM),0.203,17,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0328,Analyse des données de vente d'une entreprise,Ce travail va analyser les données de vente d'une entreprise commerciale pour trouver des tendances. On utilisera Excel et Python pour faire les analyses et créer des graphiques.,Systèmes Embarqués,Cybersécurité,Recherche appliquée,0.453,7,28,3,0.857,2,1,0,0,0,0,REJETE
PRJ-0449,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Cybersécurité,Génie Logiciel,Prototypage,0.444,7,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0193,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Développement Web,Génie Informatique,Développement logiciel (SCRUM),0.359,13,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0020,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Mobile,Génie Informatique,Recherche appliquée,0.242,11,43,3,0.814,2,1,0,0,0,0,APPROUVE
PRJ-0406,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Cloud / DevOps,Réseaux et Télécommunications,Prototypage,0.718,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0334,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Mobile,Cybersécurité,Recherche appliquée,0.655,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0365,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Réseaux et Télécommunications,Recherche expérimentale,0.499,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0593,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Mobile,Génie Informatique,Prototypage,0.598,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0064,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Systèmes Embarqués,Data Science,Recherche expérimentale,0.413,10,37,3,0.865,3,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0087,Analyse prédictive du taux de décrochage scolaire par apprentissage automatique,"Cette recherche applique des algorithmes de machine learning (Random Forest, XGBoost) pour prédire le risque de décrochage scolaire à partir de données académiques et socio-économiques. Un tableau de bord de visualisation est développé pour les responsables pédagogiques.",Mobile,Réseaux et Télécommunications,Recherche appliquée,0.035,10,37,3,0.865,3,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0259,Étude sur la sécurité des réseaux wifi v4,Ce projet parle de la sécurité wifi. On va voir comment sécuriser un réseau wifi et quels sont les problèmes qui existent avec les réseaux sans fil dans les entreprises.,Développement Web,Génie Informatique,Recherche appliquée,0.216,8,30,3,0.933,1,0,0,0,0,0,REJETE
PRJ-0582,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Bases de données,Cybersécurité,Recherche appliquée,0.683,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0012,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Cloud / DevOps,Data Science,Prototypage,0.074,8,40,3,0.8,3,0,0,0,0,0,APPROUVE
PRJ-0376,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Cybersécurité,Systèmes Embarqués,Recherche expérimentale,0.507,7,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0109,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Mobile,Cybersécurité,Prototypage,0.235,11,42,3,0.857,1,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0068,Classification automatique de documents administratifs par traitement du langage naturel,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",Systèmes Embarqués,Systèmes Embarqués,Prototypage,0.328,10,32,3,0.906,1,2,0,0,1,0,REVISION_NECESSAIRE
PRJ-0373,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Cybersécurité,Recherche appliquée,0.389,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0115,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Bases de données,Génie Informatique,Étude de cas,0.108,8,38,3,0.868,2,2,0,0,0,0,APPROUVE
PRJ-0117,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Systèmes Embarqués,Systèmes Embarqués,Prototypage,0.166,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0010,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Systèmes Embarqués,Réseaux et Télécommunications,Recherche appliquée,0.286,11,42,3,0.857,1,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0207,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Cloud / DevOps,Génie Informatique,Développement logiciel (SCRUM),0.299,11,42,3,0.857,1,0,0,0,1,0,REVISION_NECESSAIRE
PRJ-0416,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Réseaux,Systèmes Embarqués,Développement logiciel (SCRUM),0.473,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0471,Intelligence artificielle générale,Créer une intelligence artificielle générale capable de tout faire comme un humain.,Mobile,Génie Logiciel,Recherche appliquée,0.92,3,12,2,1.0,0,0,1,0,0,1,REJETE
PRJ-0465,Application pour gérer les notes des étudiants,Je veux faire une application pour gérer les notes. Elle permettra d'entrer les notes et de calculer les moyennes. Ce sera utile pour les professeurs.,Développement Web,Génie Informatique,Étude de cas,0.666,7,25,4,0.84,0,0,0,0,0,0,REJETE
PRJ-0486,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Cloud / DevOps,Data Science,Prototypage,0.559,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0085,Implémentation d'un SIEM open source pour la détection d'intrusions en entreprise,Ce travail consiste à déployer et configurer un SIEM basé sur Wazuh/ELK Stack pour centraliser la gestion des logs et détecter les intrusions dans une PME locale. Il inclut la définition des règles de corrélation et les procédures de réponse aux incidents.,Cybersécurité,Génie Informatique,Étude de cas,0.247,11,42,3,0.857,1,0,0,0,1,0,APPROUVE
PRJ-0097,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Réseaux,Systèmes Embarqués,Recherche appliquée,0.171,13,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0385,Système de gestion de bibliothèque,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Cloud / DevOps,Data Science,Recherche expérimentale,0.209,5,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0184,Système embarqué de surveillance environnementale basé sur IoT,"Ce projet développe un système de capteurs connectés (Arduino + Raspberry Pi) pour surveiller la qualité de l'air, l'humidité et la température dans un environnement industriel. Les données sont transmises via MQTT et visualisées sur un dashboard Grafana.",Cybersécurité,Systèmes Embarqués,Étude de cas,0.106,8,38,3,0.868,2,2,0,0,0,0,REVISION_NECESSAIRE
PRJ-0251,Application de chat en temps réel v2,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Réseaux,Cybersécurité,Recherche expérimentale,0.631,7,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0462,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Systèmes Embarqués,Étude de cas,0.548,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0176,Mise en place d'un système de vote électronique sécurisé pour les élections universitaires — Cas d'étude 6,"Ce projet consiste à concevoir et déployer une plateforme de vote électronique sécurisée basée sur la cryptographie asymétrique et la blockchain légère. L'objectif est de garantir l'anonymat, l'intégrité et la traçabilité des votes lors des élections au sein de l'université.",Systèmes Embarqués,Cybersécurité,Prototypage,0.354,17,40,3,0.825,4,1,0,0,1,0,APPROUVE
PRJ-0069,Plateforme e-commerce B2B pour l'approvisionnement des PME africaines,"Cette étude conçoit une marketplace B2B permettant aux PME d'Afrique de l'Ouest de s'approvisionner auprès de fournisseurs locaux et internationaux. La plateforme intègre un module de paiement mobile money, une gestion des stocks et un système de notation des fournisseurs.",Réseaux,Data Science,Développement logiciel (SCRUM),0.405,8,40,3,0.8,3,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0352,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Cloud / DevOps,Génie Informatique,Prototypage,0.533,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0455,Mise en place d'un réseau local pour une entreprise v2,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Réseaux,Réseaux et Télécommunications,Prototypage,0.265,10,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0571,Copie du système bancaire,Reproduire exactement le système de la banque Ecobank avec toutes ses fonctionnalités en 2 mois.,Cloud / DevOps,Réseaux et Télécommunications,Recherche expérimentale,0.691,4,15,2,1.0,1,0,1,0,0,1,REJETE
PRJ-0346,Développement d'une application Android pour les transports,On va développer une application Android pour les transports en commun. L'application montrera les horaires et les itinéraires disponibles dans la ville.,Développement Web,Systèmes Embarqués,Développement logiciel (SCRUM),0.483,7,22,3,0.909,1,1,0,0,0,0,REJETE
PRJ-0467,Système de gestion de bibliothèque v2,"Développer un logiciel de gestion de bibliothèque qui permet d'enregistrer les livres, les emprunts et les retours. Le système aura une interface simple pour les bibliothécaires.",Mobile,Data Science,Prototypage,0.378,6,26,3,0.846,2,1,1,0,0,0,REJETE
PRJ-0298,Application de chat en temps réel,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Mobile,Réseaux et Télécommunications,Recherche appliquée,0.338,6,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0570,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Cybersécurité,Réseaux et Télécommunications,Recherche expérimentale,0.841,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0047,Déploiement d'une infrastructure réseau WiFi communautaire à faible coût,"Cette étude propose le déploiement d'un réseau WiFi communautaire dans un quartier périurbain de Lomé en utilisant des équipements open source. Le projet couvre la conception, la simulation sous GNS3, le déploiement et la mesure des performances réelles.",Mobile,Systèmes Embarqués,Recherche appliquée,0.178,9,38,3,0.842,2,0,0,0,0,0,REVISION_NECESSAIRE
PRJ-0067,Conception d'un entrepôt de données pour le suivi épidémiologique au Ministère de la Santé,"Ce projet vise à concevoir un data warehouse selon la modélisation en étoile pour centraliser les données épidémiologiques nationales. Il inclut la mise en place d'un pipeline ETL, le déploiement sous PostgreSQL et la création de rapports analytiques sur Power BI.",Mobile,Génie Logiciel,Développement logiciel (SCRUM),0.433,14,41,3,0.927,2,1,0,0,1,0,APPROUVE
PRJ-0172,Conception d'un système de détection de fraude bancaire par deep learning au Togo,"Ce travail vise à concevoir et implémenter un système intelligent de détection de transactions frauduleuses en utilisant des réseaux de neurones LSTM appliqués aux données de mobile money au Togo. La méthodologie inclut la collecte de données anonymisées, le prétraitement, l'entraînement du modèle et l'évaluation des performances sur un jeu de test réel.",Mobile,Réseaux et Télécommunications,Prototypage,0.335,13,53,3,0.811,7,1,0,1,1,0,APPROUVE
PRJ-0314,Application de chat en temps réel,Ce projet vise à créer une application de messagerie instantanée. Les utilisateurs pourront envoyer des messages en temps réel. On utilisera des websockets pour la communication.,Mobile,Cybersécurité,Prototypage,0.477,6,26,4,0.962,0,0,0,0,1,0,REJETE
PRJ-0516,Application,Une application mobile.,Bases de données,Data Science,Étude de cas,0.574,1,3,2,1.0,0,0,0,0,0,0,REJETE
PRJ-0538,Recherche sur internet,Je vais chercher des informations sur internet sur plusieurs sujets informatiques et faire un résumé de ce que j'ai trouvé.,Bases de données,Cybersécurité,Recherche appliquée,0.585,3,20,2,0.95,0,0,3,0,0,0,REJETE
PRJ-0106,Classification automatique de documents administratifs par traitement du langage naturel — Cas d'étude 6,"Ce projet applique des techniques de NLP (TF-IDF, BERT) pour classifier automatiquement des documents administratifs numérisés en catégories prédéfinies. L'objectif est de réduire le temps de traitement manuel dans les services administratifs.",IA / Machine Learning,Data Science,Prototypage,0.358,14,32,3,0.906,1,2,0,0,1,0,APPROUVE
PRJ-0544,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,Cybersécurité,Génie Informatique,Étude de cas,0.561,8,15,2,0.933,0,0,0,0,1,1,REJETE
PRJ-0320,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",IA / Machine Learning,Data Science,Recherche appliquée,0.365,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0353,Mise en place d'un réseau local pour une entreprise,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Réseaux,Réseaux et Télécommunications,Prototypage,0.641,9,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0232,Développement d'une application mobile de télémédecine pour les zones rurales togolaises,"Cette étude propose le développement d'une application Android permettant aux patients des zones rurales d'accéder à des consultations médicales à distance. L'application intègre un module de géolocalisation des centres de santé, un système de prise de rendez-vous et un dossier médical numérique simplifié.",Mobile,Cybersécurité,Développement logiciel (SCRUM),0.284,11,43,3,0.814,2,1,0,0,0,0,REVISION_NECESSAIRE
PRJ-0255,Mise en place d'un réseau local pour une entreprise v3,"Ce projet va mettre en place un réseau local pour une petite entreprise. On va choisir les équipements, configurer les switches et les routeurs, et tester la connectivité.",Développement Web,Génie Informatique,Prototypage,0.505,10,28,3,0.857,1,0,0,0,0,0,REJETE
PRJ-0537,Étude de tout ce qui concerne les réseaux,Ce mémoire va couvrir tous les aspects des réseaux informatiques depuis les débuts jusqu'à aujourd'hui.,IA / Machine Learning,Génie Informatique,Recherche appliquée,0.814,8,15,2,0.933,0,0,0,0,1,1,REJETE
