id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0011,Un systme de prdiction du dcrochage scolaire avec Django et PostgreSQL,BDD,2018,Etudiant_0011,"Dans le cadre de ce mmoire, nous proposons un systme de prdiction du dcrochage scolaire. Face  le manque d'accessibilit aux services dans les zones rurales, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue.",La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 97% de prcision. Les performances obtenues dpassent les solutions existantes de 45%. L'interface utilisateur a t valide par 43 utilisateurs rels.,"En conclusion, nous avons conu et implment un systme de prdiction du dcrochage scolaire. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un systme de prdiction du dcrochage scolaire. Face  le manque d'accessibilit aux services dans les zones rurales, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 97% de prcision. Les performances obtenues dpassent les solutions existantes de 45%. L'interface utilisateur a t valide par 43 utilisateurs rels. En conclusion, nous avons conu et implment un systme de prdiction du dcrochage scolaire. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0012,Une plateforme de tlmdecine avec Docker et Kubernetes,Cyber,2023,Etudiant_0012,Ce travail vise  concevoir et implmenter une plateforme de tlmdecine en utilisant Docker et Kubernetes. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur la recherche exprimentale avec validation empirique.,La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 95% de prcision. Les performances obtenues dpassent les solutions existantes de 41%. L'interface utilisateur a t valide par 14 utilisateurs rels.,Ce travail a permis de dvelopper une plateforme de tlmdecine qui rpond efficacement  l'absence d'outils adapts au contexte africain. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,Ce travail vise  concevoir et implmenter une plateforme de tlmdecine en utilisant Docker et Kubernetes. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur la recherche exprimentale avec validation empirique. La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 95% de prcision. Les performances obtenues dpassent les solutions existantes de 41%. L'interface utilisateur a t valide par 14 utilisateurs rels. Ce travail a permis de dvelopper une plateforme de tlmdecine qui rpond efficacement  l'absence d'outils adapts au contexte africain. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.
ARCH-0013,Un systme de vote lectronique avec blockchain et smart contracts,Web,2019,Etudiant_0013,Ce projet de fin d'tudes porte sur un systme de vote lectronique. La motivation principale est la scurit insuffisante des donnes personnelles qui constitue un dfi majeur. Nous proposons une solution base sur blockchain et smart contracts en suivant une approche le prototypage rapide et l'itration continue.,La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 89% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 27% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine.","En conclusion, nous avons conu et implment un systme de vote lectronique. Notre solution apporte une rponse concrte  la scurit insuffisante des donnes personnelles. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur un systme de vote lectronique. La motivation principale est la scurit insuffisante des donnes personnelles qui constitue un dfi majeur. Nous proposons une solution base sur blockchain et smart contracts en suivant une approche le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 89% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 27% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 33 experts du domaine. En conclusion, nous avons conu et implment un systme de vote lectronique. Notre solution apporte une rponse concrte  la scurit insuffisante des donnes personnelles. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0014,Un systme de gestion des stocks intelligents avec React et FastAPI,IA,2024,Etudiant_0014,"Dans le cadre de ce mmoire, nous proposons un systme de gestion des stocks intelligents. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser React et FastAPI comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 82% de prcision. Les performances obtenues dpassent les solutions existantes de 37%. L'interface utilisateur a t valide par 50 utilisateurs rels.,Ce travail a permis de dvelopper un systme de gestion des stocks intelligents qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un systme de gestion des stocks intelligents. Face  la difficult d'accs aux soins mdicaux, nous avons choisi d'utiliser React et FastAPI comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 82% de prcision. Les performances obtenues dpassent les solutions existantes de 37%. L'interface utilisateur a t valide par 50 utilisateurs rels. Ce travail a permis de dvelopper un systme de gestion des stocks intelligents qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0015,Un systme de surveillance de la qualit de l'air avec React et FastAPI,Cloud,2019,Etudiant_0015,Ce projet de fin d'tudes porte sur un systme de surveillance de la qualit de l'air. La motivation principale est le cot lev des solutions existantes sur le march qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche le prototypage rapide et l'itration continue.,La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 98% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 33% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 40 experts du domaine.","En conclusion, nous avons conu et implment un systme de surveillance de la qualit de l'air. Notre solution apporte une rponse concrte  le cot lev des solutions existantes sur le march. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur un systme de surveillance de la qualit de l'air. La motivation principale est le cot lev des solutions existantes sur le march qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 98% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 33% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 40 experts du domaine. En conclusion, nous avons conu et implment un systme de surveillance de la qualit de l'air. Notre solution apporte une rponse concrte  le cot lev des solutions existantes sur le march. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0016,Une plateforme de tlmdecine avec React et FastAPI,IoT,2024,Etudiant_0016,Ce projet de fin d'tudes porte sur une plateforme de tlmdecine. La motivation principale est les pertes financires dues aux erreurs humaines qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche le prototypage rapide et l'itration continue.,"Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 81% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 36% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 16 experts du domaine.",Ce mmoire prsente une plateforme de tlmdecine comme solution  les pertes financires dues aux erreurs humaines. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce projet de fin d'tudes porte sur une plateforme de tlmdecine. La motivation principale est les pertes financires dues aux erreurs humaines qui constitue un dfi majeur. Nous proposons une solution base sur React et FastAPI en suivant une approche le prototypage rapide et l'itration continue. Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 81% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 36% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 16 experts du domaine. Ce mmoire prsente une plateforme de tlmdecine comme solution  les pertes financires dues aux erreurs humaines. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0017,Un outil d'analyse de sentiment sur les rseaux sociaux avec React et FastAPI,BDD,2024,Etudiant_0017,"Dans le cadre de ce mmoire, nous proposons un outil d'analyse de sentiment sur les rseaux sociaux. Face  le cot lev des solutions existantes sur le march, nous avons choisi d'utiliser React et FastAPI comme solution principale. La mthodologie adopte est la recherche exprimentale avec validation empirique.","L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 93% de prcision. Les performances obtenues dpassent les solutions existantes de 20%. L'interface utilisateur a t valide par 27 utilisateurs rels.,Ce travail a permis de dvelopper un outil d'analyse de sentiment sur les rseaux sociaux qui rpond efficacement  le cot lev des solutions existantes sur le march. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un outil d'analyse de sentiment sur les rseaux sociaux. Face  le cot lev des solutions existantes sur le march, nous avons choisi d'utiliser React et FastAPI comme solution principale. La mthodologie adopte est la recherche exprimentale avec validation empirique. L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 93% de prcision. Les performances obtenues dpassent les solutions existantes de 20%. L'interface utilisateur a t valide par 27 utilisateurs rels. Ce travail a permis de dvelopper un outil d'analyse de sentiment sur les rseaux sociaux qui rpond efficacement  le cot lev des solutions existantes sur le march. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0018,Un outil d'analyse de sentiment sur les rseaux sociaux avec blockchain et smart contracts,IA,2019,Etudiant_0018,Ce travail vise  concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant blockchain et smart contracts. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur SCRUM avec des sprints de 2 semaines.,La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 93% de prcision. Les performances obtenues dpassent les solutions existantes de 30%. L'interface utilisateur a t valide par 40 utilisateurs rels.,"En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce travail vise  concevoir et implmenter un outil d'analyse de sentiment sur les rseaux sociaux en utilisant blockchain et smart contracts. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur SCRUM avec des sprints de 2 semaines. La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 4 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 93% de prcision. Les performances obtenues dpassent les solutions existantes de 30%. L'interface utilisateur a t valide par 40 utilisateurs rels. En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte  le manque d'accessibilit aux services dans les zones rurales. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0019,Une plateforme e-commerce pour artisans locaux avec Python et TensorFlow,Rseau,2018,Etudiant_0019,Ce projet de fin d'tudes porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est les pertes financires dues aux erreurs humaines qui constitue un dfi majeur. Nous proposons une solution base sur Python et TensorFlow en suivant une approche le prototypage rapide et l'itration continue.,"Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 97% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 36% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 41 experts du domaine.","En conclusion, nous avons conu et implment une plateforme e-commerce pour artisans locaux. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur une plateforme e-commerce pour artisans locaux. La motivation principale est les pertes financires dues aux erreurs humaines qui constitue un dfi majeur. Nous proposons une solution base sur Python et TensorFlow en suivant une approche le prototypage rapide et l'itration continue. Pour raliser ce projet, nous avons adopt le prototypage rapide et l'itration continue. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 97% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 36% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 41 experts du domaine. En conclusion, nous avons conu et implment une plateforme e-commerce pour artisans locaux. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0020,Une application de covoiturage universitaire avec blockchain et smart contracts,Web,2022,Etudiant_0020,Ce travail vise  concevoir et implmenter une application de covoiturage universitaire en utilisant blockchain et smart contracts. La problmatique principale est la lenteur des processus manuels actuels. Notre approche repose sur le prototypage rapide et l'itration continue.,La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 96% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 20% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 13 experts du domaine.",Ce travail a permis de dvelopper une application de covoiturage universitaire qui rpond efficacement  la lenteur des processus manuels actuels. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter une application de covoiturage universitaire en utilisant blockchain et smart contracts. La problmatique principale est la lenteur des processus manuels actuels. Notre approche repose sur le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 96% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 20% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 13 experts du domaine. Ce travail a permis de dvelopper une application de covoiturage universitaire qui rpond efficacement  la lenteur des processus manuels actuels. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0021,Une plateforme de tlmdecine avec Flutter et Firebase,Mobile,2019,Etudiant_0021,"Dans le cadre de ce mmoire, nous proposons une plateforme de tlmdecine. Face  les pertes financires dues aux erreurs humaines, nous avons choisi d'utiliser Flutter et Firebase comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 28% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 47 experts du domaine.","En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons une plateforme de tlmdecine. Face  les pertes financires dues aux erreurs humaines, nous avons choisi d'utiliser Flutter et Firebase comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. L'approche mthodologique retenue est SCRUM avec des sprints de 2 semaines. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 82% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 28% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 47 experts du domaine. En conclusion, nous avons conu et implment une plateforme de tlmdecine. Notre solution apporte une rponse concrte  les pertes financires dues aux erreurs humaines. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0022,Un systme de contrle d'accs biomtrique avec Docker et Kubernetes,Web,2018,Etudiant_0022,Ce projet de fin d'tudes porte sur un systme de contrle d'accs biomtrique. La motivation principale est le cot lev des solutions existantes sur le march qui constitue un dfi majeur. Nous proposons une solution base sur Docker et Kubernetes en suivant une approche le prototypage rapide et l'itration continue.,La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Notre systme a t valu sur un jeu de donnes de 652 enregistrements. Les rsultats indiquent une amlioration de 44% par rapport  l'approche classique. Le temps de rponse moyen est de 284ms, ce qui rpond aux exigences.",Ce mmoire prsente un systme de contrle d'accs biomtrique comme solution  le cot lev des solutions existantes sur le march. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce projet de fin d'tudes porte sur un systme de contrle d'accs biomtrique. La motivation principale est le cot lev des solutions existantes sur le march qui constitue un dfi majeur. Nous proposons une solution base sur Docker et Kubernetes en suivant une approche le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Notre systme a t valu sur un jeu de donnes de 652 enregistrements. Les rsultats indiquent une amlioration de 44% par rapport  l'approche classique. Le temps de rponse moyen est de 284ms, ce qui rpond aux exigences. Ce mmoire prsente un systme de contrle d'accs biomtrique comme solution  le cot lev des solutions existantes sur le march. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
